2024,1,1,records,139853
2024,1,2,records,139853
2024,1,3,records,139853
2024,1,4,records,139853
2024,1,5,records,139853
2024,1,6,records,139853
2024,1,7,records,139853
2024,1,8,records,139853
2024,1,9,records,139853
2024,1,10,records,139853
2024,1,11,records,139853
2024,1,12,records,139853
2024,1,13,records,139853
2024,1,14,records,139853
2024,1,15,records,139853
2024,1,16,records,139853
2024,1,17,records,139853
2024,1,18,records,139853
2024,1,20,records,143938
2024,1,21,records,143938
2024,1,23,records,144018
2024,1,24,records,144019
2024,1,25,records,144019
2024,1,27,records,145491
2024,1,28,records,145491
2024,1,29,records,145491
2024,1,31,records,145493
2024,2,1,records,145493
2024,2,2,records,145493
2024,2,3,records,145493
2024,2,4,records,145493
2024,2,5,records,145493
2024,2,6,records,145493
2024,2,7,records,145640
2024,2,9,records,145645
2024,2,10,records,145645
2024,2,11,records,145645
2024,2,12,records,145645
2024,2,13,records,145730
2024,2,14,records,145730
2024,2,15,records,145730
2024,2,16,records,145730
2024,2,17,records,145730
2024,2,18,records,145730
2024,2,19,records,145730
2024,2,21,records,145730
2024,2,22,records,145727
2024,2,23,records,145727
2024,2,24,records,145727
2024,2,25,records,145727
2024,2,26,records,145727
2024,2,27,records,146394
2024,2,28,records,146414
2024,2,29,records,146428
2024,3,1,records,146428
2024,3,2,records,146428
2024,3,3,records,146428
2024,3,4,records,146428
2024,3,5,records,146428
2024,3,6,records,146428
2024,3,7,records,146428
2024,3,8,records,147676
2024,3,9,records,147676
2024,3,10,records,147676
2024,3,11,records,147676
2024,3,12,records,147676
2024,3,13,records,147691
2024,3,14,records,147748
2024,3,15,records,147750
2024,3,16,records,147750
2024,3,17,records,147750
2024,3,18,records,147750
2024,3,19,records,147750
2024,3,20,records,147750
2024,3,21,records,147750
2024,3,22,records,148711
2024,3,23,records,152490
2024,3,24,records,152490
2024,3,25,records,152490
2024,3,26,records,153654
2024,3,27,records,153655
2024,3,28,records,153655
2024,3,29,records,154153
2024,3,30,records,154153
2024,3,31,records,154153
2024,4,1,records,154153
2024,4,2,records,154153
2024,4,3,records,154153
2024,4,4,records,154153
2024,4,6,records,154187
2024,4,7,records,154187
2024,4,8,records,154187
2024,4,9,records,154327
2024,4,10,records,154327
2024,4,11,records,154353
2024,4,13,records,154353
2024,4,14,records,154353
2024,4,15,records,154353
2024,4,16,records,154353
2024,4,17,records,154353
2024,4,19,records,154353
2024,4,20,records,154353
2024,4,21,records,154353
2024,4,22,records,154353
2024,4,23,records,154385
2024,4,24,records,154385
2024,5,2,records,154442
2024,5,3,records,154445
